Time, Value
09/01/21 15:40:00, 23.31338649
09/01/21 16:00:00, 23.06342036
09/01/21 16:20:00, 23.34317929
09/01/21 16:40:00, 23.36836139
09/01/21 17:00:00, 23.18515786
09/01/21 17:20:00, 23.17604995
09/01/21 17:40:00, 22.76620295
09/01/21 18:00:00, 23.21409922
09/01/21 18:20:00, 22.74165547
09/01/21 18:40:00, 22.97728147
09/01/21 19:00:00, 22.95610835
09/01/21 19:20:00, 22.55690302
09/01/21 19:40:00, 22.76088126
09/01/21 20:00:00, 22.71501889
09/01/21 20:20:00, 22.88086696
09/01/21 20:40:00, 22.50016716
09/01/21 21:00:00, 22.75210447
09/01/21 21:20:00, 22.21858034
09/01/21 21:40:00, 22.18620682
09/01/21 22:00:00, 22.03597095
09/01/21 22:20:00, 22.18907273
09/01/21 22:40:00, 22.18584133
09/01/21 23:00:00, 21.8094884
09/01/21 23:20:00, 21.94804553
09/01/21 23:40:00, 21.85709686
10/01/21 00:00:00, 21.86446847
10/01/21 00:20:00, 21.70372221
10/01/21 00:40:00, 21.6841232
10/01/21 01:00:00, 21.63442075
10/01/21 01:20:00, 21.73418516
10/01/21 01:40:00, 21.58072833
10/01/21 02:00:00, 21.12418408
10/01/21 02:20:00, 21.36528007
10/01/21 02:40:00, 21.31951286
10/01/21 03:00:00, 21.01938063
10/01/21 03:20:00, 21.07985915
10/01/21 03:40:00, 21.03117369
10/01/21 04:00:00, 20.61420486
10/01/21 04:20:00, 20.51632638
10/01/21 04:40:00, 20.78292664
10/01/21 05:00:00, 20.41657207
10/01/21 05:20:00, 20.40783831
10/01/21 05:40:00, 20.34425465
10/01/21 06:00:00, 20.26322469
10/01/21 06:20:00, 20.01408431
10/01/21 06:40:00, 19.94036588
10/01/21 07:00:00, 19.79054477
10/01/21 07:20:00, 19.76380408
10/01/21 07:40:00, 19.57670744
10/01/21 08:00:00, 19.60392752
10/01/21 08:20:00, 19.50954149
10/01/21 08:40:00, 19.43521045
10/01/21 09:00:00, 19.18146254
10/01/21 09:20:00, 19.13622617
10/01/21 09:40:00, 19.08942984
10/01/21 10:00:00, 18.91040966
10/01/21 10:20:00, 18.82679377
10/01/21 10:40:00, 18.65302095
10/01/21 11:00:00, 18.61027658
10/01/21 11:20:00, 18.48186988
10/01/21 11:40:00, 18.33835954
10/01/21 12:00:00, 18.23534256
10/01/21 12:20:00, 18.13544958
10/01/21 12:40:00, 18.02466673
10/01/21 13:00:00, 17.90930901
10/01/21 13:20:00, 17.80623513
10/01/21 13:40:00, 17.67482719
10/01/21 14:00:00, 17.56093492
10/01/21 14:20:00, 17.48550081
10/01/21 14:40:00, 17.31353295
10/01/21 15:00:00, 17.23266387
10/01/21 15:20:00, 17.10318218
10/01/21 15:40:00, 17.0367337
10/01/21 16:00:00, 16.89879741
10/01/21 16:20:00, 16.72681658
10/01/21 16:40:00, 16.64657959
10/01/21 17:00:00, 16.49151442
10/01/21 17:20:00, 16.39802186
10/01/21 17:40:00, 16.46651125
10/01/21 18:00:00, 16.13875914
10/01/21 18:20:00, 16.27262534
10/01/21 18:40:00, 15.93690996
10/01/21 19:00:00, 16.03635106
10/01/21 19:20:00, 15.86300846
10/01/21 19:40:00, 15.84933744
10/01/21 20:00:00, 15.56500862
10/01/21 20:20:00, 15.44998318
10/01/21 20:40:00, 15.49997848
10/01/21 21:00:00, 15.21363364
10/01/21 21:20:00, 15.09117465
10/01/21 21:40:00, 15.15449761
10/01/21 22:00:00, 15.05708763
10/01/21 22:20:00, 14.96116353
10/01/21 22:40:00, 14.77225881
10/01/21 23:00:00, 14.73776118
10/01/21 23:20:00, 14.8016894
10/01/21 23:40:00, 14.77887126
11/01/21 00:00:00, 14.42712533
11/01/21 00:20:00, 14.59483646
11/01/21 00:40:00, 14.23833107
11/01/21 01:00:00, 14.05740451
11/01/21 01:20:00, 14.25938287
11/01/21 01:40:00, 14.10998116
11/01/21 02:00:00, 13.94196724
11/01/21 02:20:00, 13.82336835
11/01/21 02:40:00, 14.02451721
11/01/21 03:00:00, 13.81999351
11/01/21 03:20:00, 13.95524912
11/01/21 03:40:00, 13.75952771
11/01/21 04:00:00, 13.7293255
11/01/21 04:20:00, 13.32670668
11/01/21 04:40:00, 13.75281375
11/01/21 05:00:00, 13.13204778
